GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
620204,0.106069,0.884488,0.009443,0.018822789,0.865665211,0.612453808,0.253211403,0.763972056,0.101693155,0.154809507,0.418863366,0.291992338,0,0.223971,0.776029,0.023023974,0.083045026,0,0.001789976,0,0.063544156,0.126864789,0.031772078,0,0,0.018822789,0,0,0.274362993,0.398748339,0.090860725,0.131594187,0.180336368,0,0,0,0.452041501
620205,0.371147,0.590506,0.038347,0,0.590506,0,0.590506,0.269183932,0.321322068,0,0.146134291,0.343410536,0.100961173,0.297787,0.702213,0.302107349,0.069039651,0,0,0,0,0.257240322,0.040546678,0,0,0,0,0,0,0.144083122,0.12510081,0,0,0,0,0,0.269183932
620211,0.729576,0.21556,0.054864,0.043112,0.172448,0.07698734,0.09546066,0.081770875,0.090677125,0,0,0.172448,0,0.097066,0.902934,0.072460029,0.657115971,0,0,0,0,0,0.097066,0,0,0.043112,0,0,0.081770875,0,0,0,0,0,0,0,0.081770875
620213,0.475225,0.513811,0.010964,0.2569055,0.2569055,0.081678993,0.175226507,0.119280196,0.137625304,0,0.122168841,0.134736659,0,0.143863,0.856137,0,0.033909205,0.441315795,0,0,0,0.0719315,0,0,0.0719315,0.104608323,0.058832387,0.093465047,0.119280196,0,0,0,0,0,0,0.119280196,0
620219,0.225183,0.749261,0.025557,0,0.749261,0,0.749261,0.324116073,0.425144927,0.527389833,0.112797497,0,0.10907367,0.577396,0.422604,0,0.209410507,0.015772493,0,0,0.060638128,0.40428575,0.112472122,0,0,0,0,0,0.066448333,0.093170082,0.164497658,0.134977166,0,0,0,0,0.189138907
620220,0.230441,0.769559,0,0.119176985,0.650382015,0.026203241,0.624178774,0.341241785,0.30914023,0.162595504,0.460470467,0.027316045,0,0.481102,0.518898,0.025578951,0.191957353,0.012904696,0,0,0.111245697,0.333255988,0.018300158,0.018300158,0,0.079491049,0,0.039685936,0.155109747,0.093065848,0.093065848,0.031021949,0.093065848,0.031021949,0.031021949,0,0.155109747
620231,0.032306,0.967694,0,0.195471285,0.772222715,0.152013586,0.620209129,0.685401715,0.086821,0.092889126,0.482507919,0.086539139,0.110286532,0.922181,0.077819,0,0.007916359,0.024389641,0,0,0.023952729,0.094889658,0.070936929,0.732401683,0,0.171037374,0,0.024433911,0.051181002,0.139195493,0.49502522,0.02741881,0.619924604,0,0,0,0.038057616
620268,0.767088,0.167158,0.065755,0,0.167158,0,0.167158,0,0.167158,0.041585066,0.125572934,0,0,0,1,0.11723636,0.64985164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620294,0.271362,0.68903,0.039607,0.220088585,0.468941415,0,0.468941415,0,0.468941415,0.375446221,0,0.093495195,0,0.85686,0.14314,0,0.127508391,0.143853609,0,0,0.025731506,0.20756748,0.156104469,0.467456546,0,0.146799086,0,0.073289499,0,0,0,0,0,0,0,0,0
620321,0.900733,0.058718,0.040549,0.029359,0.029359,0.029359,0,0,0.029359,0,0,0,0.029359,0.055248,0.944752,0.698165354,0.185963534,0.016604112,0,0,0.027624,0,0.027624,0,0,0.029359,0,0,0,0,0,0,0,0,0,0,0
620323,0.882118,0.058941,0.058941,0,0.058941,0.019627353,0.039313647,0,0.058941,0,0.01964698,0.01964698,0.01964698,0.189,0.811,0.606015066,0.276102934,0,0,0,0.04158,0.082971,0.064449,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620353,0.275455,0.724545,0,0.683621249,0.040923751,0,0.040923751,0,0.040923751,0,0.040923751,0,0,0.066042,0.933958,0,0,0.275455,0,0,0,0,0,0,0.066042,0.539377166,0.144244084,0,0,0,0,0,0,0,0,0,0
620360,0.563915,0.422192,0.013893,0.281602064,0.140589936,0,0.140589936,0,0.140589936,0,0,0.140589936,0,0.04551,0.95449,0.023534993,0.48747745,0.052901994,0,0,0,0.04551,0,0,0,0.196257771,0,0.085344293,0,0,0,0,0,0,0,0,0
620382,0.440064,0.551109,0.008828,0,0.551109,0,0.551109,0,0.551109,0.250989919,0.300119081,0,0,0.205631,0.794369,0.015556262,0.412068008,0.012439289,0,0,0,0.205631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620387,0.627644,0.319474,0.052882,0,0.319474,0,0.319474,0.221334143,0.098139857,0,0.1350899,0.1843841,0,0.386707,0.613293,0.08697514,0.54066886,0,0,0,0.243535694,0.030915678,0.040203993,0.036739099,0.035312536,0,0,0,0.221334143,0,0,0,0,0,0,0,0.221334143
620401,0.84355,0.15645,0,0,0.15645,0,0.15645,0,0.15645,0,0,0.089010663,0.067439337,0.189711,0.810289,0.577131604,0.266418397,0,0,0.027101544,0.054203089,0,0.081304633,0.027101544,0,0,0,0,0,0,0,0,0,0,0,0,0
620443,0.465203,0.534797,0,0.151262518,0.383534482,0.236293677,0.147240805,0.195515907,0.188018575,0,0.043858702,0.285285221,0.054390559,0.433214,0.566786,0,0.41626597,0.04893703,0,0.030788952,0.154812055,0.21682404,0,0.030788952,0,0.151262518,0,0,0,0,0.195515907,0,0.13040911,0,0,0,0.065106797
620466,0.602142,0.302919,0.094939,0,0.302919,0.209063486,0.093855514,0,0.302919,0,0,0.040882857,0.262036143,0.084282,0.915718,0.602142,0,0,0,0.005731176,0,0.078550824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620468,0.701401,0.256748,0.041851,0,0.256748,0,0.256748,0,0.256748,0,0.098614596,0.158133404,0,0.148004,0.851996,0.682162973,0.019238027,0,0,0,0,0,0.111003,0.037001,0,0,0,0,0,0,0,0,0,0,0,0,0
620469,0.626276,0.364045,0.00968,0,0.364045,0,0.364045,0,0.364045,0,0.167972183,0.196072817,0,0.122376,0.877624,0.145355528,0.480920472,0,0,0,0.066017079,0.033008478,0,0.023350442,0,0,0,0,0,0,0,0,0,0,0,0,0
620486,0.777544,0.177892,0.044564,0,0.177892,0,0.177892,0,0.177892,0,0.027063599,0.150828401,0,0.760909,0.239091,0.114270976,0.630822225,0.032450799,0,0,0.046415449,0.02282727,0.461110854,0.230555427,0,0,0,0,0,0,0,0,0,0,0,0,0
620492,0.311419,0.642322,0.046259,0.245520519,0.396801481,0,0.396801481,0.127493109,0.269308372,0,0,0.396801481,0,0,1,0.010978143,0.219491848,0.080949321,0,0,0,0,0,0,0,0.245520519,0,0,0.127493109,0,0,0,0,0,0,0,0.127493109
620493,0.403505,0.578478,0.018016,0,0.578478,0,0.578478,0.462207971,0.116270029,0,0,0.540804042,0.037673958,0.680286,0.319714,0.022122565,0.381382435,0,0.065372763,0.030643483,0.123254898,0.030643483,0.215185346,0.215185346,0,0,0,0,0.184883189,0.184883189,0.092441594,0.092441594,0.184883189,0,0,0,0.184883189
620511,0.736,0.151,0.113,0,0.151,0,0.151,0,0.151,0,0.0755,0.056625,0.018875,0.426,0.574,0.377568,0.358432,0,0.0213,0.0213,0.0426,0.0213,0.2556,0.0639,0,0,0,0,0,0,0,0,0,0,0,0,0
620519,0.41937,0.58063,0,0,0.58063,0,0.58063,0.347526216,0.233103784,0,0,0.58063,0,0.731771,0.268229,0.358771874,0.060598126,0,0.003655196,0.062869374,0.031434687,0.037283001,0.188608121,0.407920622,0,0,0,0,0.347526216,0,0,0,0,0,0,0,0.347526216
620534,0.838509,0.161491,0,0,0.161491,0,0.161491,0,0.161491,0.063615019,0,0.028853112,0.069022868,0.240531,0.759469,0.027626356,0.810882644,0,0,0,0,0,0.240531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620580,0.671445,0.302848,0.025706,0,0.302848,0,0.302848,0.272582279,0.030265721,0,0.220686246,0.082161754,0,0.109795,0.890205,0.376042772,0.295402228,0,0,0,0,0.109795,0,0,0,0,0,0,0.13794108,0.086771935,0.047869264,0,0.090683763,0,0,0,0.181898516
620582,0.333516,0.666484,0,0,0.666484,0,0.666484,0.38769241,0.27879159,0.133200826,0.435337352,0,0.097945822,0.081721,0.918279,0.333516,0,0,0,0,0.0408605,0,0.0408605,0,0,0,0,0,0.38769241,0,0,0.037609653,0,0.038938663,0,0.075219306,0.235924401
620597,0.02672,0.899194,0.074086,0,0.899194,0.110254672,0.788939328,0.565433869,0.333760131,0.199840471,0.408839234,0.224513456,0.06599994,0.801344,0.198656,0.01907808,0.00764192,0,0,0,0.064908864,0.541708544,0.194726592,0,0,0,0,0,0.065024895,0.261230447,0.239178526,0,0.021486487,0.130615224,0.065024895,0.087076816,0.261230447
620629,0.44849,0.53742,0.01409,0.048163043,0.489256957,0,0.489256957,0,0.489256957,0.074342105,0.414914852,0,0,0.147128,0.852872,0,0.24171817,0.20677183,0,0,0,0.048993624,0.098134376,0,0,0,0.048163043,0,0,0,0,0,0,0,0,0,0
620650,0.454796,0.545204,0,0.091049068,0.454154932,0.216379847,0.237775085,0,0.454154932,0,0.172262782,0.211604862,0.070287288,0.190901,0.809099,0.045771124,0.38941953,0.019605346,0,0.0381802,0,0.0763604,0.0763604,0,0,0,0,0.091049068,0,0,0,0,0,0,0,0,0
620675,0.597202,0.402798,0,0.289370083,0.113427917,0.009773176,0.103654741,0.011729694,0.101698222,0,0.047969347,0.06545857,0,0.292716,0.707284,0.025057402,0.174208601,0.397935997,0,0.038931228,0.019611972,0,0.1756296,0.0585432,0,0.217027562,0.024017717,0.048324804,0,0.005926053,0.005803642,0,0.011729694,0,0,0,0
620682,0.32654,0.642512,0.030948,0,0.642512,0.409518516,0.232993484,0,0.642512,0,0.253733129,0.264590297,0.124187932,0.176386,0.823614,0.297082827,0.029457173,0,0.164748404,0,0,0.011637596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620684,0,1,0,0.027,0.973,0.270494,0.702506,0.945756,0.027244,0.054488,0.810509,0.108003,0,0.243,0.757,0,0,0,0.026999973,0,0.080999919,0.080999919,0.053999946,0,0,0.027,0,0,0.243059292,0.621361692,0.081335016,0,0.405729324,0.107816184,0.135243108,0.161724276,0.135243108
620725,0.809324,0.123091,0.067585,0.0492364,0.0738546,0,0.0738546,0,0.0738546,0,0,0.052284256,0.021570344,0.107148,0.892852,0.317208067,0.492115933,0,0,0,0.0428592,0.0214296,0.0428592,0,0,0.0492364,0,0,0,0,0,0,0,0,0,0,0
620769,0.364197,0.631808,0.003995,0.521972602,0.109835398,0,0.109835398,0,0.109835398,0,0.109835398,0,0,0.632645,0.367355,0,0.007980649,0.356216351,0,0,0,0.031634781,0.233648451,0.367361768,0,0.452453681,0.069518921,0,0,0,0,0,0,0,0,0,0
620772,0.276788,0.722123,0.001089,0,0.722123,0.099850114,0.622272886,0.365296029,0.356826971,0.063912218,0.557707869,0.062335102,0.038167089,0.513445,0.486555,0,0.172133627,0.104654373,0,0.026185695,0.156600725,0.13041503,0.104229335,0.07804364,0.017970575,0,0,0,0.074398381,0.207855998,0.083041285,0,0.075312717,0,0,0.191652927,0.098330385
620785,0.801014,0.196874,0.002111,0.056849139,0.140024861,0,0.140024861,0,0.140024861,0,0.030405278,0,0.109619582,0.160092,0.839908,0,0.752543041,0.048470959,0,0.0320184,0.0320184,0.0320184,0.0640368,0,0,0.056849139,0,0,0,0,0,0,0,0,0,0,0
620788,0.900958,0.074282,0.024761,0.024735906,0.049546094,0,0.049546094,0,0.049546094,0,0,0,0.049546094,0.208835,0.791165,0.292605031,0.608352969,0,0.023574757,0,0.061753345,0.061753345,0.061753345,0,0,0.024735906,0,0,0,0,0,0,0,0,0,0,0
620797,0.817424,0.182576,0,0,0.182576,0,0.182576,0,0.182576,0,0.045122198,0.108612454,0.028841348,0.051268,0.948732,0.300134388,0.517289612,0,0,0.025634,0,0,0.025634,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620840,0.210923,0.788732,3.45E-04,0,0.788732,0.053474452,0.735257548,0.43249646,0.35623554,0.042302852,0.650199112,0.096230036,0,0.388903,0.611097,0.061141305,0.149781695,0,0,0,0.149577927,0.119662342,0.119662342,0,0,0,0,0,0.292853733,0.139642727,0,0,0.257953864,0,0,0,0.174542596
620862,0.622968,0.374414,0.002618,0,0.374414,0,0.374414,0,0.374414,0.292073622,0,0,0.082340378,0.339807,0.660193,0.021054449,0.574026388,0.027887785,0,0,0.044486853,0.111522619,0.15231475,0.031483119,0,0,0,0,0,0,0,0,0,0,0,0,0
620886,0.234163,0.765837,0,0.123780703,0.642056297,0.039717603,0.602338695,0.203712906,0.438343391,0,0.161802681,0.461727724,0.018525892,0.146937,0.853063,0,0.04610927,0.18805373,0,0.0587748,0,0.02204055,0.06612165,0,0,0.123780703,0,0,0.058605962,0.119915806,0.025191138,0,0.05734885,0,0,0,0.146364056
620900,0.290501,0.685494,0.024005,0,0.685494,0.312452964,0.373041036,0.56280634,0.12268766,0,0.480518955,0.204975045,0,0.585657,0.414343,0.052118203,0.238382797,0,0,0,0.069107526,0.344366316,0.034553763,0.103075632,0.034553763,0,0,0,0.137493026,0.210367442,0.214945872,0.211881391,0.149234292,0.07062713,0,0,0.131063527
620907,0.454857,0.517749,0.027394,0.046400148,0.471348852,0.247453905,0.223894947,0.385928657,0.085420196,0.110824485,0,0.360524368,0,0.844754,0.155246,0.081393931,0.340978092,0.032484977,0,0,0.058288026,0,0.087009662,0.699456312,0,0.046400148,0,0,0,0.385928657,0,0,0.199102524,0,0,0,0.186826133
620910,0.6997,0.277277,0.023023,0.230971741,0.046305259,0.02315263,0.02315263,0,0.046305259,0,0,0.02315263,0.02315263,0.101,0.899,0.04622638,0.184905521,0.468568099,0.023735,0.023735,0,0,0.04747,0.00606,0,0.230971741,0,0,0,0,0,0,0,0,0,0,0
620921,0.04508,0.95261,0.002309,0,0.95261,0.616582538,0.336027462,0.898447453,0.054162547,0.1026885,0.33250471,0.265871546,0.251546197,0.238159,0.761841,0.005171848,0.039908152,0,0.003334226,0.067160838,0.134083517,0.033580419,0,0,0,0,0,0,0.062738586,0.480209382,0.355500384,0,0.898447453,0,0,0,0
620926,0.281446,0.712999,0.005555,0.218149887,0.494849113,0,0.494849113,0.317765378,0.177083734,0.047304111,0.290975732,0.15656927,0,0.07957,0.92043,0,0.053443218,0.228002782,0,0,0.039785,0,0.039785,0,0,0.100414829,0,0.117735058,0.317765378,0,0,0,0,0,0,0,0.317765378
620937,0.58031,0.397355,0.022335,0,0.397355,0.049026057,0.348328943,0,0.397355,0,0.152286701,0.223876165,0.021191737,0.450413,0.549587,0.413708222,0.166601778,0,0,0,0,0,0.2252065,0.2252065,0,0,0,0,0,0,0,0,0,0,0,0,0
620938,0.9,0.075,0.025,0,0.075,0,0.075,0,0.075,0,0,0.075,0,0.026,0.974,0.5499,0.3501,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620952,0.77449,0.205998,0.019512,0,0.205998,0,0.205998,0,0.205998,0,0,0.123551214,0.082446786,0.074064,0.925936,0.16065401,0.61383599,0,0,0,0.036958084,0.036965639,1.40E-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620954,0.798636,0.16494,0.036423,0,0.16494,0.078492472,0.086447528,0,0.16494,0,0,0.16494,0,0.0904,0.9096,0.400302718,0.398333282,0,0.003431765,0,0.028989382,0,0.057978854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620965,0.663193,0.336807,0,0,0.336807,0,0.336807,0,0.336807,0,0.107666083,0.229140917,0,0.030272,0.969728,0.284173558,0.379019442,0,0,0.030272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620972,0.372884,0.591223,0.035893,0.049727767,0.541495233,0.332655684,0.20883955,0.214636798,0.326858436,0.098119478,0,0.443375756,0,0.066491,0.933509,0.192977165,0.179906835,0,0.031317261,0,0,0.035173739,0,0,0,0.049727767,0,0,0.214636798,0,0,0,0.214636798,0,0,0,0
620974,0.553396,0.395878,0.050726,0.278865173,0.117012827,0,0.117012827,0,0.117012827,0,0.117012827,0,0,0.402636,0.597364,0,0.233215463,0.320180537,0,0.071740877,0,0,0.259154246,0.071740877,0,0,0,0.278865173,0,0,0,0,0,0,0,0,0
620989,0.949227,0.050773,0,0,0.050773,0,0.050773,0,0.050773,0,0,0.050773,0,0,1,0.949227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621006,0.590566,0.396187,0.013246,0,0.396187,0.210147093,0.186039907,0,0.396187,0,0.134445266,0.261741734,0,0.392912,0.607088,0.105870176,0.484695824,0,0,0,0.349298768,0,0.043613232,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621051,0.419708,0.567327,0.012965,0.030233423,0.537093577,0,0.537093577,0.091631387,0.44546219,0.033173585,0.448415131,0.055504862,0,0.59681,0.40319,0.024050947,0.395657053,0,0.025688493,0,0,0,0.285560455,0.285560455,0,0.030233423,0,0,0.091631387,0,0,0,0,0,0,0,0.091631387
621092,0.046971,0.934251,0.018778,0.934251,0,0,0,0,0,0,0,0,0,0.029115,0.970885,0,0,0.046971,0,0,0,0,0.029115,0,0,0.370273567,0.192933108,0.37104339,0,0,0,0,0,0,0,0,0
621110,0.193183,0.798766,0.008051,0.798766,0,0,0,0,0,0,0,0,0,0,1,0.003966433,0,0.189216567,0,0,0,0,0,0,0,0.659187233,0.139578767,0,0,0,0,0,0,0,0,0,0
621111,0.193737,0.796892,0.009371,0.760425425,0.036466575,0,0.036466575,0,0.036466575,0,0.036466575,0,0,0.093184,0.906816,0,0.04267813,0.15105887,0.031061302,0,0,0.031061302,0,0,0.031061302,0.526214394,0.234211031,0,0,0,0,0,0,0,0,0,0
621112,0.704004,0.215223,0.080773,0,0.215223,0.07964241,0.13558059,0.099836784,0.115386216,0,0.067716473,0.073560208,0.073946534,0.066453,0.933547,0.538357491,0.165646509,0,0,0,0,0.0332265,0.0332265,0,0,0,0,0,0.099836784,0,0,0,0,0,0,0.099836784,0
621116,0.850225,0.090269,0.059506,0,0.090269,0,0.090269,0,0.090269,0,0.030204188,0.060064812,0,0.227966,0.772034,0.694861685,0.155363315,0,0,0,0.038070322,0,0.189895678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621117,0.902,0.098,0,0.0245,0.0735,0,0.0735,0.0244755,0.0490245,0,0,0.0490245,0.0244755,0.049,0.951,0.292248,0.609752,0,0,0.0245,0,0,0.0245,0,0,0.0245,0,0,0.0244755,0,0,0,0,0,0,0.0244755,0
621135,0.52126,0.47874,0,0.064727563,0.414012437,0.024219314,0.389793123,0.206256028,0.207756409,0,0.266700188,0.147312249,0,0.051803,0.948197,0.0990394,0.4222206,0,0.0259015,0,0.0259015,0,0,0,0,0.064727563,0,0,0.116620458,0.075494038,0.014141532,0.022306383,0.064772024,0,0.011048104,0,0.108129516
621145,0.873994,0.126006,0,0,0.126006,0,0.126006,0,0.126006,0,0,0.126006,0,0.156223,0.843777,0.804482635,0.069511365,0,0,0,0.03905575,0,0.0781115,0.03905575,0,0,0,0,0,0,0,0,0,0,0,0,0
621156,0.128286,0.856968,0.014746,0.05032716,0.80664084,0.74729708,0.05934376,0.109678955,0.696961885,0.02165024,0.136787734,0.648202866,0,0.554898,0.445102,0.089654595,0.038631405,0,0.421589304,0.018885399,0.018885399,0,0.0766525,0.018885399,0,0.02516358,0.02516358,0,0.077173293,0.017210273,0.015295498,0,0.075106394,0,0,0,0.034572561
621161,0.226866,0.772884,2.50E-04,0.369114714,0.403769286,0,0.403769286,0.070785601,0.332983685,0.030422804,0.235613511,0.137732971,0,0.213088,0.786912,0,0.012695875,0.214170125,0.007671168,0.034307168,0.171109664,0,0,0,0,0.251698216,0.06171192,0.055704578,0.070785601,0,0,0,0,0,0,0.070785601,0
621196,0.178803,0.819627,0.00157,0.819627,0,0,0,0,0,0,0,0,0,0.255605,0.744395,0,0.005572753,0.173230247,0,0,0,0,0.170652122,0.084952878,0,0.63827633,0.063187504,0.118163166,0,0,0,0,0,0,0,0,0
621222,0.694222,0.238386,0.067392,0,0.238386,0,0.238386,0.179527305,0.058858695,0,0,0.238386,0,0.098879,0.901121,0.541975644,0.152246356,0,0,0.032959634,0,0,0.032959634,0.032959634,0,0,0,0,0,0.179527305,0,0,0,0,0,0,0.179527305
621240,0.633653,0.171509,0.194839,0,0.171509,0,0.171509,0,0.171509,0,0.095535315,0.075973685,0,0.369735,0.630265,0.602856197,0.030796803,0,0,0.147894,0,0,0.147894,0.073947,0,0,0,0,0,0,0,0,0,0,0,0,0
621258,0.589392,0.392013,0.018595,0.037497219,0.354515781,0,0.354515781,0.021432252,0.333083529,0,0.185113605,0.169402175,0,0.316237,0.683763,0,0.511772021,0.077619979,0.295049121,0,0,0,0.021187879,0,0,0.037497219,0,0,0,0.021432252,0,0,0.021432252,0,0,0,0
621284,0.84765,0.142579,0.009772,0,0.142579,0,0.142579,0,0.142579,0.04096865,0,0,0.10161035,0,1,0.192107158,0.61461491,0.040927933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621291,0.156536,0.819121,0.024343,0.682044377,0.137076623,0,0.137076623,0.051407298,0.085669325,0.043040415,0.094036208,0,0,0.038574,0.961426,0,0,0.156536,0,0.038574,0,0,0,0,0,0.234606215,0.068276052,0.37916211,0.023253783,0,0.028153515,0,0.051407298,0,0,0,0
621306,0.363001,0.619406,0.017593,0,0.619406,0.203894828,0.415511172,0.31876429,0.30064171,0,0,0.577868014,0.041537986,0.280457,0.719543,0.267927408,0.095073592,0,0,0,0,0.085250234,0.094644141,0.100562625,0,0,0,0,0.148406453,0.170357837,0,0,0,0,0,0,0.31876429
621322,0.525187,0.466192,0.008621,0,0.466192,0,0.466192,0.180641475,0.285550525,0,0.108858163,0.357333837,0,0.09405,0.90595,0.02093763,0.324582372,0.179666998,0,0,0,0,0.09405,0,0,0,0,0,0.180641475,0,0,0,0,0,0,0,0.180641475
621329,0.799615,0.178472,0.021913,0,0.178472,0.050554871,0.127917129,0.068407961,0.110064039,0,0.050392105,0.128079895,0,0.056705,0.943295,0.703409321,0.096205679,0,0.026708055,0,0,0,0.029996945,0,0,0,0,0,0.068407961,0,0,0,0.068407961,0,0,0,0
621334,0.140775,0.853464,0.00576,0,0.853464,0.132379094,0.721084906,0.581118517,0.272345483,0.017618911,0.309176722,0.526669221,0,0.08334,0.91666,0,0.113471407,0.027303593,0,0,0,0.033558268,0.049781732,0,0,0,0,0,0.084512647,0.262801551,0.2338049,0.087821536,0.430852891,0,0,0,0.062444671
621344,0.33696,0.547591,0.115448,0,0.547591,0.067173536,0.480417464,0.314225786,0.233365214,0.1026306,0.191109259,0.19690989,0.056941798,0.400519,0.599481,0.14096452,0.19599548,0,0.066886673,0.033243077,0.10012975,0.033243077,0.066886673,0.10012975,0,0,0,0,0.223589872,0.05459076,0.036045154,0.055547578,0.112781291,0.078187231,0,0,0.067710001
621367,0.479212,0.518069,0.002719,0,0.518069,0.275291505,0.242777495,0.410914198,0.107154802,0.128498208,0.389570792,0,0,0.030127,0.969873,0.026920693,0.452291307,0,0,0,0,0.030127,0,0,0,0,0,0,0.269914744,0.140999454,0,0,0.155986728,0,0,0,0.25492747
621373,0,0.984713,0.015287,0,0.984713,0.816873593,0.167839407,0.984713,0,0.490241336,0.494471664,0,0,0.410545,0.589455,0,0,0,0.029148695,0,0.176123805,0.176123805,0.029148695,0,0,0,0,0,0.08181291,0.328237338,0.574662751,0.027571964,0.847837893,0.081731179,0,0.027571964,0
621380,0,1,0,0.065,0.935,0.848045,0.086955,0.913495,0.021505,0,0.326315,0.58718,0.021505,0.478,0.522,0,0,0,0.43493698,0,0.02153151,0,0.02153151,0,0,0.043355,0,0.021645,0.369965475,0.43482362,0.108705905,0,0.500095578,0.282900267,0.043803912,0,0.086695243
621381,0.543541,0.394509,0.06195,0.065883003,0.328625997,0.125396779,0.203229218,0,0.328625997,0,0.182275038,0.146350959,0,0.434849,0.565151,0,0.349378371,0.194162629,0,0.039589958,0,0,0.144319426,0.250939617,0,0.065883003,0,0,0,0,0,0,0,0,0,0,0
621411,0.166221,0.815184,0.018594,0.593144182,0.222039818,0.044439937,0.177599881,0.060979017,0.161060801,0,0.110257868,0.11178195,0,0.194226,0.805774,0,0.110870571,0.055350429,0,0,0.064741935,0,0.064741935,0,0.064741935,0.474515346,0.118628836,0,0,0.060979017,0,0,0,0,0,0,0.060979017
621420,0.866134,0.091908,0.041958,0,0.091908,0,0.091908,0.022977,0.068931,0,0,0.045954,0.045954,0.072,0.928,0.339524528,0.526609472,0,0,0.048024,0,0,0.023976,0,0,0,0,0,0.022977,0,0,0,0,0,0,0,0.022977
621422,0.533534,0.422422,0.044044,0.089131042,0.333290958,0.022330494,0.310960464,0.088988686,0.244302272,0,0.088988686,0.110985889,0.133316383,0.698,0.302,0.244358572,0.289175428,0,0.023034,0,0.162634,0.325966,0.116566,0.0698,0,0.066848282,0.022282761,0,0.022247171,0,0.066741514,0.022247171,0.066741514,0,0,0,0
621429,0.123802,0.8547,0.021498,0.077340094,0.777359906,0.017834968,0.759524938,0.616337575,0.161022331,0,0.408170698,0.341850238,0.027338971,0.272542,0.727458,0,0.0495208,0.0742812,0,0.030282414,0.121129657,0.090847242,0,0.030282414,0,0.077340094,0,0,0.10837495,0.182837774,0.325124851,0.242699561,0.122569205,0,0,0,0.251068809
621438,0.548124,0.405391,0.046485,0.067700297,0.337690703,0,0.337690703,0,0.337690703,0,0,0.291791783,0.04589892,0.789686,0.210314,0.165128384,0.382995616,0,0,0.056067706,0.028428696,0.028428696,0.19915723,0.477602882,0,0.067700297,0,0,0,0,0,0,0,0,0,0,0
621443,0.603261,0.375286,0.021453,0.016073875,0.359212125,0,0.359212125,0,0.359212125,0,0.256562591,0,0.102649535,0.258653,0.741347,0.05965829,0.479894729,0.063707981,0,0,0.08621758,0.08621758,0.08621758,0,0,0.016073875,0,0,0,0,0,0,0,0,0,0,0
621465,0.152264,0.847736,0,0.081135965,0.766600035,0.281238722,0.485361313,0.264836548,0.501763488,0,0.26488101,0.458623837,0.043094421,0.167484,0.832516,0,0.079636204,0.072627796,0.029979636,0,0,0.029979636,0.077545092,0,0.029979636,0.05746544,0,0.023670525,0.139363347,0.108236578,0.017236622,0,0.083952391,0,0,0,0.180884156
621496,0.371847,0.610055,0.018098,0.266766071,0.343288929,0,0.343288929,0.124151815,0.219137115,0,0.109306971,0.233981958,0,0.028845,0.971155,0,0.152987152,0.218859848,3.46E-04,0,0,0,0.02849886,0,0,0.209422303,0,0.057343768,0.124151815,0,0,0,0,0,0,0,0.124151815
621499,0.862478,0.114747,0.022774,0,0.114747,0,0.114747,0.08957977,0.02516723,0,0,0.114747,0,0,1,0.79417923,0.06829877,0,0,0,0,0,0,0,0,0,0,0,0.08957977,0,0,0,0,0,0,0,0.08957977
621505,0.350983,0.648575,4.42E-04,0,0.648575,0.118123668,0.530451332,0.340978578,0.307596422,0.052944474,0.595630526,0,0,0.369167,0.630833,0.217226538,0.133756462,0,0.069201092,0.036154001,0.032887242,0.059592414,0.14174573,0.029587258,0,0,0,0,0,0.340978578,0,0.082243351,0.258735227,0,0,0,0
621601,0.698163,0.301837,0,0,0.301837,0.06560065,0.23623635,0,0.301837,0,0,0.178818803,0.123018197,0.023294,0.976706,0.264627515,0.433535485,0,0,0,0,0,0.023294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
