title,authors,abstract,arxiv_id,category,date,pdf_url,query_used
Sparse Phased Array Optimization Using Deep Learning,"['David Lu', 'Lior Maman', 'Jackson Earls', 'Amir Boag', 'Pierre Baldi']","Antenna arrays are widely used in wireless communication, radar systems, radio astronomy, and military defense to enhance signal strength, directivity, and interference suppression. We introduce a deep learning-based optimization approach that enhances the design of sparse phased arrays by reducing grating lobes. This approach begins by generating sparse array configurations to address the non-convex challenges and extensive degrees of freedom inherent in array design. We use neural networks to approximate the non-convex cost function that estimates the energy ratio between the main and side lobes. This differentiable approximation facilitates cost function minimization through gradient descent, optimizing the antenna elements' coordinates and leading to an improved layout. Additionally, we incorporate a tailored penalty mechanism that includes various physical and design constraints into the optimization process, enhancing its robustness and practical applicability. We demonstrate the effectiveness of our method by applying it to the ten array configurations with the lowest initial costs, achieving further cost reductions ranging from 411% to 643%, with an impressive average improvement of 552%. By significantly reducing side lobe levels in antenna arrays, this breakthrough paves the way for ultra-precise beamforming, enhanced interference mitigation, and next-generation wireless and radar systems with unprecedented efficiency and clarity.",2504.17073v1,cs.LG,2025-04-23 19:46:04+00:00,https://arxiv.org/pdf/2504.17073v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
Pushchino multibeam pulsar search VI. Method of pulsar timing using bad timed data,"['S. A. Andrianov', 'V. A. Potapov', ""S. A. Tyul'bashev"", 'S. V. Logvinenko', 'V. V. Oreshko']","A method for pulsar timing based on monitoring data from the 3-th diagramm of the Large Phased Array (LPA LPI) radio telescope is proposed. In our observations, recorders with quartz clock generators were used as local clocks. Such recorders initially had an accuracy and hardware reference to the UTC time scale insufficient for pulsar timing. We have developed a method for referencing such clocks to the UTC based on observations of known pulsars used as intermediate reference clocks. This allowed us to improve dramatically the accuracy of determining the Time of Arrivals (TOA) of pulsars' pulses.
  We applied this method to the results of our observations of 24 second period pulsars over a time interval of 10 years. It was shown that the accuracy of the pulsar period, its first derivative ($P$ and $\dot P$) and their coordinates in right ascension and declination ($α, δ$) allow us to predict the pulsar phase within $\pm 0.5 P$ during several years. The accuracy of determining the coordinates by right ascension and declination was typically better than $10^{\prime \prime}$ with an angular resolution of the radio telescope of about $30^\prime$. That makes it possible to use these parameters for timing using radio telescopes with narrow beam patterns. The accuracy of the calculated period was typically better than $10^{-8}$~s.",2504.08478v1,astro-ph.HE,2025-04-11 12:10:46+00:00,https://arxiv.org/pdf/2504.08478v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
ASKAP Discoveries of Giant Radio Galaxies in the Sculptor field,['B. S. Koribalski'],"We present the discovery of 15 well-resolved giant radio galaxies (GRGs) with angular sizes >5 arcmin and physical sizes >1 Mpc in wide-field Phased Array Feed 944 MHz observations on the Australian Square Kilometre Array Pathfinder (ASKAP). We identify their host galaxies, examine their radio properties as well as their environment, and classify their morphologies as FR I (4), FR II (8), intermediate FR I/II (2), and hybrid (1). The combined ~40 deg^2 ASKAP image of the Sculptor field, which is centred near the starburst galaxy NGC 253, has a resolution of 13"" and an rms sensitivity of >10 microJy/beam. The largest GRGs in our sample are ASKAP J0057-2428 (zphot = 0.238), ASKAP J0059-2352 (zphot = 0.735) and ASKAP J0107-2347 (zphot = 0.312), for which we estimate linear projected sizes of 2.7, 3.5 and 3.8 Mpc, respectively. In total we catalog 232 extended radio galaxies of which 77 (33%) are larger than 0.7 Mpc and 35 (15%) are larger than 1 Mpc. The radio galaxy densities are 5.8 deg^-2 (total) and 0.9 (1.9) deg^-2 for those larger than 1 (0.7) Mpc, similar to previous results. Furthermore, we present the ASKAP discovery of a head-tail radio galaxy, a double-lobe radio galaxy with a spiral host, and radio emission from several galaxy clusters. As the ASKAP observations were originally conducted to search for a radio counterpart to the gravitational wave detection GW190814 (z ~ 0.05), we highlight possible host galaxies in our sample.",2504.07314v1,astro-ph.GA,2025-04-09 22:32:06+00:00,https://arxiv.org/pdf/2504.07314v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
Search for interpulses in a complete sample of pulsars at a frequency of 111 MHz,"['M. O. Toropov', ""S. A. Tyul'bashev"", 'V. S. Beskin']","An interpulse search was carried out in a sample of 96 pulsars observed on the Large Phased Array (LPA) radio telescope in the Pushchino Multibeams Pulsar Search (PUMPS). The pulsar sample is complete for pulsars having a signal-to-noise ratio (S/N) in the main pulse ($MP$) greater than 40. To search for weak interpulses ($IP$), the addition of average profiles over an interval of up to 10 years was used. Interpulses were detected in 12 pulsars (12.5\% of the sample), of which 7 pulsars have an interpulse located near the $180^o$ phase relative to the main pulse (probable orthogonal rotators), and 5 have phases far from $180^o$ (probable coaxial rotators). The amplitude ratios of $IP/MP$ are in the range of 0.004-0.023, the median value is 0.01. Estimates of the observed number of coaxial and orthogonal rotators with $IP/MP \ge 0.01$ do not contradict the model according to which, during evolution, the magnetic axis and the axis of rotation become orthogonal.",2503.18587v1,astro-ph.HE,2025-03-24 11:45:46+00:00,https://arxiv.org/pdf/2503.18587v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
Probing interplanetary scintillation using broadband VLBI,"['A. Jaradat', 'G. Molera Calvés', 'J. Edwards', 'S. Ellingsen', 'T. McCarthy', 'J. Morgan']","Advancements in VLBI instrumentation, driven by the geodetic community's goal of achieving positioning accuracy of 1 mm and stability of 0.1 mm/y, have led to the development of new broadband systems. Here, we assess the potential of these new capabilities for space weather monitoring. These enhanced VLBI capabilities were used to investigate interplanetary scintillation (IPS), a phenomenon caused by the scattering of radio waves due to density irregularities in the solar wind. Compact radio sources near the Sun were observed using the AuScope VLBI array in Australia, which consists of 12-meter telescopes at Hobart, Katherine, and Yarragadee. The baseline lengths between these telescopes are approximately 3400 km (Hobart-Katherine), 3200 km (Hobart-Yarragadee), and 2400 km (Katherine-Yarragadee). The observations covered solar elongations from 6.5$^\circ$ to 11.3$^\circ$ and frequencies between 3 and 13 GHz. The study focused on phase scintillation as an indicator of turbulence in the solar wind. As the solar elongation decreased, we observed an increase in the phase scintillation index, consistent with theoretical models. Importantly, the broadband system also detected IPS using relatively weak radio sources. Additionally, the phase scintillation increased with baseline length, in agreement with Kolmogorov turbulence with an index of 11/3. These findings demonstrate the effectiveness of geodetic broadband VLBI in capturing detailed features of the solar wind. This capability enables continuous space weather monitoring and advances our understanding of solar and interplanetary dynamics.",2503.14683v1,astro-ph.SR,2025-03-18 19:38:22+00:00,https://arxiv.org/pdf/2503.14683v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
Variations in the Radiation Intensity of Pulsar B0950+08: Nine Years of Monitoring at 110 MHz,"['T. V. Smirnova', 'M. O. Toropov', ""S. A. Tyul'bashev""]","The analysis of variations in the emission intensity of the pulsar B0950+08 from 2014 to 2022 with scales from minutes to years was carried out. The observations were obtained in a round-the-clock daily survey conducted on the Large Phased Array (LPA) radio telescope. The high variability of emission is shown not only from pulse to pulse, but also at scales greater than 3 min. The average value of the estimated amplitude of these variations in 3.2 minutes is 25~Jy, the modulation index is 1. The average relative amplitude of the interpulse (IP) is $2.00 \pm 0.28\%$ of the main pulse. In individual pulses, the amplitude of the interpulse may exceed the amplitude of the main pulse (MP), but this is a rare event. Emission is observed in almost the entire period of the pulsar. For the first time, the relative amplitude of emission between the main pulse and the interpulse (emission bridge) was measured. When averaging about 10 hours, it varies from $0.8\%$ to $1.31\%$ with an average value of $1.04 \pm 0.28\%$.
  A high correlation was found between MP and IP amplitude variations both when averaging profiles over 3.2 minutes and when averaging over years. This correlation is due to refractive interstellar scintillation. The frequency scale of IP diffraction interstellar scintillation was measured for the first time and it was shown that the spectral forms for IP and MP are well correlated and have the same frequency scale. There are strong variations in the frequency scale of scintillation $f_{dif}$ from session to session (time interval from one day) on scales of 200-800 kHz. The refractive scale of scintillation for 1-2 days has been determined. A modulation of emission with a characteristic scale of about 130 days was detected, which, apparently, is also associated with refractive scintillation.",2503.14030v1,astro-ph.HE,2025-03-18 08:43:47+00:00,https://arxiv.org/pdf/2503.14030v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
Discovery and Timing of Four $γ$-ray Millisecond Pulsars,"['M. Kerr', 'S. Johnston', 'C. J. Clark', 'F. Camilo', 'E. C. Ferrara', 'M. T. Wolff', 'S. M. Ransom', 'S. Dai', 'P. S. Ray', 'J. E. Reynolds', 'J. M. Sarkissian', 'E. D. Barr', 'M. K. Kramer', 'B. W. Stappers']","We discovered four millisecond pulsars (MSPs) in searches of 80 $γ$-ray sources conducted from 2015 to 2017 with the Murriyang radio telescope of the Parkes Observatory. We provide an overview of the survey and focus on the results of a follow-up pulsar timing campaign. Using Fermi Large Area Telescope data, we have detected $γ$-ray pulsations from all four pulsars, and by combining radio and $γ$-ray data we obtain improved timing solutions. We also provide flux density distributions for the radio pulsars and flux-calibrated and phase-aligned radio and $γ$-ray pulse profiles. Some of the pulsars may be suitable for radio pulsar timing array experiments. PSR J0646-5455, PSR J1803-4719, and PSR J2045-6837 are in typical, nearly circular white dwarf binaries with residual eccentricities proportional to their binary periods. PSR J1833-3840 is a black widow pulsar with the longest known period, Pb = 0.9 d, and a very soft radio spectrum. PSR J0646-5455 has a strong, Vela-like $γ$-ray pulse profile and is suitable for inclusion in the $γ$-ray Pulsar Timing Array (GPTA). Despite this, it is possibly one of the lowest-efficiency $γ$-ray MSPs known. Indeed, all four new $γ$-ray MSPs have lower-than-average efficiency, a potential indication of bias in earlier searches. Finally, we retrospectively evaluate the efficiency of this survey: while only four new MSPs were directly discovered, subsequent campaigns have found pulsars in a further 19 of our targets, an excellent 30% efficiency.",2503.12636v1,astro-ph.HE,2025-03-16 20:11:14+00:00,https://arxiv.org/pdf/2503.12636v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
The Chinese pulsar timing array data release I. Polarimetry for 56 millisecond pulsars,"['Jiangwei Xu', 'Jinchen Jiang', 'Heng Xu', 'Bojun Wang', 'Zihan Xue', 'Siyuan Chen', 'Yanjun Guo', 'R. Nicolas Caballero', 'Kejia Lee', 'Jianping Yuan', 'Yonghua Xu', 'Jingbo Wang', 'Longfei Hao', 'Zhixuan Li', 'Yuxiang Huang', 'Zezhong Xu', 'Jintao Luo', 'Jinlin Han', 'Peng Jiang', 'Zhiqiang Shen', 'Min Wang', 'Na Wang', 'Renxin Xu', 'Xiangping Wu', 'Lei Qian', 'Youling Yue', 'Xin Guan', 'Menglin Huang', 'Chun Sun', 'Yan Zhu']","We present polarization pulse profiles for 56 millisecond pulsars (MSPs) monitored by the Chinese Pulsar Timing Array (CPTA) collaboration using the Five-hundred-meter Aperture Spherical radio Telescope (FAST). The observations centered at 1.25 GHz with a raw bandwidth of 500 MHz. Due to the high sensitivity ($\sim$16 K/Jy) of the FAST telescope and our long integration time, the high signal-to-noise ratio polarization profiles show features hardly detected before. Among 56 pulsars, the polarization profiles of PSRs J0406$+$3039, J1327$+$3423, and J2022$+$2534 were not previously reported. 80\% of MSPs in the sample show weak components below 3\% of peak flux, 25\% of pulsars show interpulse-like structures, and most pulsars show linear polarization position angle jumps. Six pulsars seem to be emitting for full rotation phase, with another thirteen pulsars being good candidates for such a 360$^\circ$ radiator. We find that the distribution of the polarization percentage in our sample is compatible with the normal pulsar distribution. Our detailed evaluation of the MSP polarization properties suggests that the wave propagation effects in the pulsar magnetosphere are important in shaping the MSP polarization pulse profiles.",2502.20820v2,astro-ph.HE,2025-02-28 08:07:15+00:00,https://arxiv.org/pdf/2502.20820v2,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
First frequency phase transfer from the 3 mm to the 1 mm band on an Earth-sized baseline,"['Sara Issaoun', 'Dominic W. Pesce', 'María J. Rioja', 'Richard Dodson', 'Lindy Blackburn', 'Garrett K. Keating', 'Sheperd S. Doeleman', 'Bong Won Sohn', 'Wu Jiang', 'Dan Hoak', 'Wei Yu', 'Pablo Torne', 'Ramprasad Rao', 'Remo P. J. Tilanus', 'Iván Martí-Vidal', 'Taehyun Jung', 'Garret Fitzpatrick', 'Miguel Sánchez-Portal', 'Salvador Sánchez', 'Jonathan Weintroub', 'Mark Gurwell', 'Carsten Kramer', 'Carlos Durán', 'David John', 'Juan L. Santaren', 'Derek Kubo', 'Chih-Chiang Han', 'Helge Rottmann', 'Jason SooHoo', 'Vincent L. Fish', 'Guang-Yao Zhao', 'Juan Carlos Algaba', 'Ru-Sen Lu', 'Ilje Cho', 'Satoki Matsushita', 'Karl-Friedrich Schuster']","Frequency Phase Transfer (FPT) is a technique designed to increase coherence and sensitivity in radio interferometry by making use of the non-dispersive nature of the troposphere to calibrate high-frequency data using solutions derived at a lower frequency. While the Korean VLBI Network has pioneered the use of simultaneous multi-band systems for routine FPT up to an observing frequency of 130 GHz, this technique remains largely untested in the (sub)millimeter regime. A recent effort has been made to outfit dual-band systems at (sub)millimeter observatories participating in the Event Horizon Telescope (EHT) and to test the feasibility and performance of FPT up to the observing frequencies of the EHT. We present the results of simultaneous dual-frequency observations conducted in January 2024 on an Earth-sized baseline between the IRAM 30-m in Spain and the JCMT and SMA in Hawai`i. We performed simultaneous observations at 86 and 215 GHz on the bright sources J0958+6533 and OJ287, with strong detections obtained at both frequencies. We observe a strong correlation between the interferometric phases at the two frequencies, matching the trend expected for atmospheric fluctuations and demonstrating for the first time the viability of FPT for VLBI at a wavelength of $\sim$1 millimeter. We show that the application of FPT systematically increases the 215 GHz coherence on all averaging timescales. In addition, the use of the co-located JCMT and SMA as a single dual-frequency station demonstrates the feasibility of paired-antenna FPT for VLBI for the first time, with implications for future array capabilities (e.g., ALMA sub-arraying and ngVLA calibration strategies).",2502.18776v1,astro-ph.IM,2025-02-26 03:11:48+00:00,https://arxiv.org/pdf/2502.18776v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
The orbital period of the long-period and colliding-wind binary WR 146 from radio interferometry of the shock cone,"['Shiming Wen', 'Bo Zhang', 'Shuangjing Xu', 'Yan Sun', 'Xiaofeng Mai', 'Jingdong Zhang', 'Lang Cui', 'Xiaofeng Li', 'Helge Todt', 'Xi Yan', 'Pengfei Jiang']","We report the first measurement of the orbital period of a long-period colliding-wind binary (CWB) system WR 146, derived by tracing the rotational morphology of its wind-colliding region (WCR) and the relative orientation of the two binary components. This result is based on our imaging observations using the Very Long Baseline Array (VLBA) and the European Very Long Baseline Interferometry (VLBI) Network (EVN), combined with archival data from VLBA, EVN, the Very Large Array (VLA), the enhanced Multi-Element Radio-Linked Interferometer Network (eMERLIN) arrays, and optical images from the Hubble Space Telescope (HST). We evaluated two methods for determining the binary's orbital period based on the images of the WCR: (I) fitting the shock cone of the WCR and (II) stacking images using the cross-correlation function. Using these techniques, we find orbital period estimates of 810+120-90 years from method I and 1120+540-270 years from method II, both of which support a long orbital period of approximately 1,000 years. Furthermore, we analyzed archival spectral data of WR 146 to estimate the stellar wind velocities of the binary components, finding no significant orbital phase lag between the binary orientation and the WCR rotation. We also estimate the range of the binary's mass using the currently measured parameters.",2502.17930v1,astro-ph.SR,2025-02-25 07:48:01+00:00,https://arxiv.org/pdf/2502.17930v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
A Cloud-native Agile approach to cyber platform prototyping and integration for astronomy: the ENGAGE SKA case,"['Domingos Barbosa', 'Diogo Regateiro', 'João Paulo Barraca', 'Dzianis Bartashevich', 'Marco Bartolini', 'Matteo di Carlo', 'Piers Harding', 'Dalmiro Maia', 'Bruno Morgado', 'Domingos Nunes', 'Bruno Ribeiro', 'Bruno Coelho', 'Valério Ribeiro', 'Allan K. de Almeida', 'Timothée Vaillant', 'Uğur Yilmaz']","The Square Kilometre Array (SKA) Observatory is gearing up the formal construction of its two radio interferometers in Australia and South Africa after the end of design and pre-construction phases. Agile methodologies, the Cloud native Computing technologies and the DevOps software ideas are influencing the design of compute infrastructures that will be key to reduce the operational costs of SKA while improving the control and monitoring of the SKA antennas and ancillary systems, Correlators, HPC facilities or related data centre tiered systems. These tools will likely include advanced power metering technologies and efficient distribution automation and Network Operation Centres (NOC). SKA will become the world's largest radio telescope and is expected to achieve its first science by 2026. To cope with this dimension and complexity, a key part of this distributed Observatory is the overall software control and monitoring system embodied in the Observatory Management and Control (OMC) and the Services Teams that requires specialized Agile Teams to assist in software and cyber infrastructure building using an Agile development environment that includes test automation, Continuous Integration, and Continuous Deployment. To manage such a large and distributed machine, the Agile approach was adopted for the core software package of the SKA Telescope aimed at scheduling observations, controlling their execution, monitoring the telescope status and ensuring scalability and reliability. Here, we report on the ENGAGE SKA ciberinfrastructure prototyping support to the SKA Agile Software Development Life Cycle (SDLC).",2502.04039v2,astro-ph.IM,2025-02-06 13:01:27+00:00,https://arxiv.org/pdf/2502.04039v2,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
A high-resolution microresonator-frequency-comb spectrometer,"['Ruocan Zhao', 'Bin Yang', 'Chuan Huang', 'Jiangtao Li', 'Baoqi Shi', 'Wei Sun', 'Chen Shen', 'Chong Wang', 'Tingdi Chen', 'Chen Liang', 'Xianghui Xue', 'Junqiu Liu', 'Xiankang Dou']","Spectral analysis is one of the most powerful technologies for studying and understanding matter. As the devices for spectral analysis, spectrometers are widely used in material detection, isotope analysis, trace gas detection, and the study of atomic and molecular hyperfine structures. While high resolution, wide bandwidth and fast speed are essential factors, they are always trade-offs for conventional spectrometers. Here, we present a soliton-microcomb-based spectrometer that overcomes these challenges by integrating dissipative Kerr solitons (DKSs) with double-sideband modulation and parallelized detection. Leveraging a high-quality silicon nitride microresonator, we generate a broadband, fully stabilized soliton microcomb and employ radio-frequency-modulated double sidebands to scan the optical spectrum with the resolution constrained only by the comb-line linewidth. By projecting the comb lines onto a two-dimensional charge-coupled device (CCD) via a virtually imaged phased array (VIPA)-grating system, we enable parallel processing of all spectral components, circumventing sequential scanning delays. The resulting spectrometer achieves 200-kHz resolution across a 4-THz bandwidth with minutes-level processing time while maintaining robustness against environmental fluctuations. Being promising for miniaturization, this work bridges the gap between laboratory-grade performance and field-deployable practicality, unlocking new possibilities for spectroscopy in astronomy, metrology, and integrated photonics.",2502.02878v2,physics.optics,2025-02-05 04:35:15+00:00,https://arxiv.org/pdf/2502.02878v2,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
SHORES: Serendipitous H-ATLAS-fields Observations of Radio Extragalactic Sources with the ATCA. I: catalog generation and analysis,"['Marcella Massardi', 'Meriem Behiri', 'Vincenzo Galluzzi', 'Marika Giulietti', 'Francesca Perrotta', 'Isabella Prandoni', 'Andrea Lapi']","We introduce the Serendipitous H-ATLAS-fields Observations of Radio Extragalactic Sources (SHORES) multiple pencil beam survey that observed at 2.1 GHz with the Australia Telescope Compact Array (ATCA) 29 fields in total intensity and polarization within the Herschel-ATLAS Southern Galactic Field. This paper presents the observations, calibration and analysis of the 27 shallow fields that cover an overall area of $\sim 26$ square degree with increasing sensitivity towards the phase centers of each pointing according to the ATCA 22 m dish response function, down to $σ\lesssim 33\, μ$Jy. Two additional (deep) fields have been observed to even higher sensitivity. All the SHORES observations have been calibrated to account also for linear polarization. Polarization and deeper field analysis will be presented in future papers. The SHORES shallow-field sample considered in the present paper counts $2294$ sources detected with BLOBCAT to signal-to-noise ratio $SNR\gtrsim 4.5$. Simulations determined that our procedure and final catalog is 95% reliable above $497.5\, μ$Jy and $95\%$ complete to the $SNR\gtrsim 4.5$ significance level. By exploiting ATCA E-W 6 km configuration we reached resolutions of $3.2\times 7.2$ arcsec, to which level $81\%$ of our sources are unresolved. We determined source counts down to the $150\, μ$Jy level. For the sources with a counterpart in H-ATLAS, the FIR-radio correlation is calculated and discussed.",2501.09662v2,astro-ph.GA,2025-01-16 17:00:49+00:00,https://arxiv.org/pdf/2501.09662v2,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
The Giant Radio Array for Neutrino Detection (GRAND) and its prototype phases,['Marion Guelfand'],"Multi-messenger astronomy is key today to broaden our understanding of the high energy Universe. When an ultra-high energy (UHE) particle interacts in the atmosphere or underground, it initiates an extensive air shower that produces a coherent radio emission in the 50-200 MHz range. The GRAND project is an envisioned observatory of UHE particles (cosmic rays, gamma rays and especially neutrinos) that will consist of 200,000 radio antennas deployed over 20 different locations each of $\sim$ 10,000 $\rm km^2$. In its current phase, it consists of 3 prototypes running autonomously in 3 different locations: GRAND@Auger in Argentina, GRAND@Nançay in France and GRANDProto300 in China, all at commissioning stage. The first goal of these pathfinders is to demonstrate the viability of the GRAND detection concept. GRANDProto300 will also propose a rich science case, by allowing the study of the transition between galactic and extra-galactic cosmic ray sources. In the following, we present the detection concept, the preliminary designs and layout and the ongoing developments of the experiment.",2501.01851v1,astro-ph.IM,2025-01-03 15:01:48+00:00,https://arxiv.org/pdf/2501.01851v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
"Comparison of Fast, Hybrid Imaging Architectures for Multi-scale, Hierarchical Aperture Arrays",['Nithyanandan Thyagarajan'],"Two major areas of modern radio astronomy, namely, explosive astrophysical transient phenomena and observations of cosmological structures, are driving the design of aperture arrays towards large numbers of low-cost elements consisting of multiple spatial scales spanning the dimensions of individual elements, the size of stations (groupings of individual elements), and the spacing between stations. Such multi-scale, hierarchical aperture arrays require a combination of data processing architectures -- pre-correlation beamformer, generic version of FFT-based direct imager, post-correlation beamformer, and post-correlation FFT imager -- operating on different ranges of spatial scales to obtain optimal performance in imaging the entire field of view. Adopting a computational cost metric based on the number of floating point operations, its distribution over the dimensions of discovery space, namely, field of view, angular resolution, polarisation, frequency, and time is examined to determine the most efficient hybrid architectures over the parameter space of hierarchical aperture array layouts. Nominal parameters of specific upcoming and planned arrays -- the SKA at low frequencies (SKA-low), SKA-low-core, a proposed long baseline extension to SKA-low (LAMBDA-I), compact all-sky phased array (CASPA), and a lunar array (FarView-core) -- are used to determine the most optimal architecture hierarchy for each from a computational standpoint, and provide a guide for designing hybrid architectures for multi-scale aperture arrays. For large, dense-packed layouts, a FFT-based direct imager is most efficient for most cadence intervals, and for other layouts that have relatively lesser number of elements or greater sparsity in distribution, the best architecture is more sensitive to the cadence interval, which in turn is determined by the science goals.",2411.17804v1,astro-ph.IM,2024-11-26 19:00:01+00:00,https://arxiv.org/pdf/2411.17804v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
WEAVE First Light Observations: Origin and Dynamics of the Shock Front in Stephan's Quintet,"['M. I. Arnaudova', 'S. Das', 'D. J. B. Smith', 'M. J. Hardcastle', 'N. Hatch', 'S. C. Trager', 'R. J. Smith', 'A. B. Drake', 'J. C. McGarry', 'S. Shenoy', 'J. P. Stott', 'J. H. Knapen', 'K. M. Hess', 'K. J. Duncan', 'A. Gloudemans', 'P. N. Best', 'R. García-Benito', 'R. Kondapally', 'M. Balcells', 'G. S. Couto', 'D. C. Abrams', 'D. Aguado', 'J. A. L. Aguerri', 'R. Barrena', 'C. R. Benn', 'T. Bensby', 'S. R. Berlanas', 'D. Bettoni', 'D. Cano-Infantes', 'R. Carrera', 'P. J. Concepción', 'G. B. Dalton', ""G. D'Ago"", 'K. Dee', 'L. Domínguez-Palmero', 'J. E. Drew', 'E. L. Escott', 'C. Fariña', 'M. Fossati', 'M. Fumagalli', 'E. Gafton', 'F. J. Gribbin', 'S. Hughes', 'A. Iovino', 'S. Jin', 'I. J. Lewis', 'M. Longhetti', 'J. Méndez-Abreu', 'A. Mercurio', 'A. Molaeinezhad', 'E. Molinari', 'M. Monguió', 'D. N. A. Murphy', 'S. Picó', 'M. M. Pieri', 'A. W. Ridings', 'M. Romero-Gómez', 'E. Schallig', 'T. W. Shimwell', 'R. Skvarĉ', 'R. Stuik', 'A. Vallenari', 'J. M. van der Hulst', 'N. A. Walton', 'C. C. Worley']","We present a detailed study of the large-scale shock front in Stephan's Quintet, a byproduct of past and ongoing interactions. Using integral-field spectroscopy from the new William Herschel Telescope Enhanced Area Velocity Explorer (WEAVE), recent 144 MHz observations from the LOFAR Two-metre Sky Survey (LoTSS), and archival data from the Very Large Array and James Webb Space Telescope (JWST), we obtain new measurements of key shock properties and determine its impact on the system. Harnessing the WEAVE large integral field unit's (LIFU) field of view (90 $\times$ 78 arcsec$^{2}$), spectral resolution ($R\sim2500$) and continuous wavelength coverage across the optical band, we perform robust emission line modeling and dynamically locate the shock within the multi-phase intergalactic medium (IGM) with higher precision than previously possible. The shocking of the cold gas phase is hypersonic, and comparisons with shock models show that it can readily account for the observed emission line ratios. In contrast, we demonstrate that the shock is relatively weak in the hot plasma visible in X-rays (with Mach number of $\mathcal{M} \sim 2 - 4$), making it inefficient at producing the relativistic particles needed to explain the observed synchrotron emission. Instead, we propose that it has led to an adiabatic compression of the medium, which has increased the radio luminosity ten-fold. Comparison of the Balmer line-derived extinction map with the molecular gas and hot dust observed with JWST suggests that pre-existing dust may have survived the collision, allowing the condensation of H$_{2}$ - a key channel for dissipating the shock energy.",2411.13635v1,astro-ph.GA,2024-11-20 19:00:00+00:00,https://arxiv.org/pdf/2411.13635v1,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
ALMA and GMRT Studies of Dust Continuum Emission and Spectral Lines Toward Oort Cloud Comet C/2022 E3 (ZTF),"['Arijit Manna', 'Sabyasachi Pal', 'Sekhar Sinha', 'Sushanta Kumar Mondal']","The atomic and molecular compounds of cometary ices serve as valuable knowledge into the chemical and physical properties of the outer solar nebula, where comets are formed. From the cometary atmospheres, the atoms and gas-phase molecules arise mainly in three ways: (i) the outgassing from the nucleus, (ii) the photochemical process, and (iii) the sublimation of icy grains from the nucleus. In this paper, we present the radio and millimeter wavelength observation results of Oort cloud non-periodic comet C/2022 E3 (ZTF) using the Giant Metrewave Radio Telescope (GMRT) band L and the Atacama Large Millimeter/Submillimeter Array (ALMA) band 6. We do not detect continuum emissions and an emission line of atomic hydrogen (HI) at rest frequency 1420 MHz from this comet using the GMRT. Based on ALMA observations, we detect the dust continuum emission and rotational emission lines of methanol (CH$_{3}$OH) from comet C/2022 E3 (ZTF). From the dust continuum emission, the activity of dust production (Af$ρ$) of comet ZTF is 2280$\pm$50 cm. Based on LTE spectral modelling, the column density and excitation temperature of CH$_{3}$OH towards C/2022 E3 (ZTF) are (4.50$\pm$0.25)$\times$10$^{14}$ cm$^{-2}$ and 70$\pm$3 K. The integrated emission maps show that CH$_{3}$OH was emitted from the coma region of the comet. The production rate of CH$_{3}$OH towards C/2022 E3 (ZTF) is (7.32$\pm$0.64)$\times$10$^{26}$ molecules s$^{-1}$. The fractional abundance of CH$_{3}$OH with respect to H$_{2}$O in the coma of the comet is 1.52%. We also compare our derived abundance of CH$_{3}$OH with the existence modelled value, and we see the observed and modelled values are nearly similar. We claim that CH$_{3}$OH is formed via the subsequential hydrogenation of formaldehyde (H$_{2}$CO) on the grain surface of comet C/2022 E3 (ZTF).",2411.03049v2,astro-ph.EP,2024-11-05 12:31:31+00:00,https://arxiv.org/pdf/2411.03049v2,"""phased array"" AND (""radio telescope"" OR ""radio astronomy"")"
